User_ID,Product_ID,Purchase
1000314,P00111442,8187.519053908543
1000314,P00089442,8187.519053908543
1000314,P00110142,8504.705703968173
1000314,P00318342,6284.399153550759
1000314,P00198042,7381.101137179036
1000315,P00326842,8448.55735667068
1000316,P00184942,13506.509471176953
1000319,P00110542,7679.876659786163
1000319,P00109942,7679.876659786163
1000319,P00208042,7679.876659786163
1000319,P00029742,8631.436609965054
1000319,P00151742,10191.192769408382
1000319,P00240442,8459.39199335481
1000319,P00159842,10045.325243652962
1000319,P00361942,12145.118576819208
1000320,P00338542,10566.309594246723
1000323,P00295942,12647.713410756038
1000323,P00296042,10965.61736795191
1000326,P00207042,9267.623711736023
1000326,P0097242,10554.51306615572
1000326,P00278042,10409.371032706335
1000326,P00319042,9140.624432467812
1000327,P00366542,9378.842191634298
1000327,P00110142,8744.468891515036
1000327,P00370042,13095.405261860935
1000329,P00350942,10043.818271178125
1000329,P00117942,8766.965914910495
1000329,P00105142,12144.57722540585
1000329,P00033342,8757.89453781991
1000329,P00047942,8748.823160729322
1000329,P00059842,8630.895258551696
1000329,P00072842,8703.46627527639
1000329,P00335842,8630.895258551696
1000331,P00002542,8027.918525315877
1000331,P00319342,8925.05021295125
1000331,P00155142,10266.367829914463
1000331,P0009842,8046.061279497049
1000331,P00309342,5363.42604557062
1000335,P00233442,12817.945036797337
1000335,P00107242,7718.3298196450305
1000335,P00260042,9376.834086667875
1000338,P00288242,8757.89453781991
1000338,P00117542,4507.4688077764995
1000338,P00302642,5141.842107895761
1000340,P00190742,10628.718793212916
1000342,P00010542,10857.595924544552
1000342,P00057642,12907.548971719236
1000342,P00178942,9200.057278583186
1000342,P00127442,12641.168228712648
1000343,P00155242,10907.51570410319
1000344,P00026042,10976.307627249524
1000344,P00127742,12790.851970921973
1000346,P00177942,8402.315857510808
1000347,P00034742,11081.706239384828
1000348,P00090942,12478.760492617635
1000349,P00230842,8037.46481764767
1000349,P00114542,8989.024767826562
1000349,P00006842,8989.024767826562
1000350,P00075442,9577.975242436938
1000351,P00184942,12284.43183485089
1000352,P00127442,11913.541095036571
1000352,P00118742,8499.644276178871
1000352,P00253542,7448.299178003526
1000352,P00324642,7448.299178003526
1000352,P00026642,7448.299178003526
1000352,P00296242,7448.299178003526
1000352,P00041842,8155.24349484748
1000352,P00356742,8399.859128182417
1000352,P00214842,5545.179277645743
1000352,P00291242,7448.299178003526
1000353,P00110942,10041.325003047074
1000354,P00298442,5101.202509082713
1000355,P00028842,8475.412331534875
1000355,P00134942,8847.027244138026
1000355,P00157142,6962.050097961415
1000355,P00006442,8720.027964869812
1000355,P00296042,10261.641370131969
1000355,P00032042,12233.709931723966
1000359,P00183142,5748.3453603186645
1000362,P00147942,10459.778459490779
1000363,P00274142,9981.165104311984
1000366,P00070042,12829.852306026296
1000369,P00295942,12140.907210961168
1000369,P00189842,10330.120775521313
1000371,P00110942,10033.247381371222
1000372,P00351342,12240.556652019459
1000375,P00349242,7867.052913703457
1000376,P00255942,10622.562969273658
1000377,P00111142,12700.274570775713
1000377,P00275842,12180.206817343598
1000377,P00207942,8675.596227580032
1000377,P00035842,10310.715690919165
1000380,P00216742,9145.554967038586
1000385,P00046742,12686.329999768104
1000385,P00230842,8221.08808273506
1000387,P00116542,8963.67138524559
1000387,P00182742,12174.68710073081
1000388,P00116842,10459.262076971409
1000389,P00334242,10513.965649877166
1000390,P00226442,6738.168049664811
1000392,P00117942,8556.249583947741
1000392,P00156442,7468.618977410051
1000392,P00018842,7468.618977410051
1000393,P00344242,8511.22274589243
1000394,P00148842,11157.28008854801
1000396,P00168142,8187.221750390852
1000398,P00316642,9227.733070349292
1000402,P00113642,7872.989985844788
1000402,P00249542,12365.446034149592
1000403,P00370242,8399.859128182417
1000403,P00193542,9686.748482602114
1000403,P00073842,12328.374678872126
1000403,P00102942,9795.605007689152
1000403,P00273942,8508.715653269457
1000403,P00130442,9079.589313754612
1000406,P00125942,12127.271524019412
1000406,P00073842,12542.105107854964
1000408,P00272842,8679.629438213897
1000408,P00005042,8380.58554233544
1000409,P00303342,10214.432792390166
1000409,P00126142,7994.126241972752
1000409,P00212942,8800.544158702258
1000410,P00133742,8483.07418213604
1000411,P00102342,10191.349735321177
1000411,P00241742,8492.21211213947
1000411,P00329342,8492.21211213947
1000411,P00123842,6725.162868140485
1000412,P00300242,7678.499114045295
1000412,P00052842,7180.196470284832
1000412,P00046142,10043.947697912094
1000412,P00108642,7678.499114045295
1000412,P00065342,9717.689670761876
1000412,P00313342,8630.059064224186
1000412,P00103042,10025.80494373092
1000412,P00332342,8702.630080948878
1000422,P00105142,12547.94118215127
1000424,P00352842,11826.050582915603
1000424,P00064042,11045.362656187908
1000424,P00074142,11045.362656187908
1000424,P00037142,10622.42331632325
1000424,P00322042,8665.840774483426
1000424,P00176842,6499.962486609532
1000424,P00146142,12106.951724612887
1000424,P00335242,8665.840774483426
1000424,P00206342,8665.840774483426
1000424,P00316442,8720.269037026945
1000424,P00124942,6690.149857400951
1000424,P00115542,7641.709807579842
1000424,P00282342,9544.829707937626
1000424,P00103242,7641.709807579842
1000426,P00071442,5327.183712047842
1000429,P00277442,12576.617743836025
1000429,P00242742,11649.615190499895
1000435,P00305142,9813.840488921714
1000435,P00062842,11761.870173879417
1000435,P00182342,10749.91441934843
1000436,P00065242,10626.328779261397
1000438,P00030842,11960.95396031846
1000438,P0096842,10899.364891893481
1000438,P00219242,8809.815528976871
1000438,P00032442,8447.271993464308
1000438,P00145842,8809.815528976871
1000438,P00110542,7495.712043285416
1000438,P00177542,9788.589610427523
1000439,P00110742,11424.739981962988
1000442,P00196042,11110.519150566639
1000442,P00199442,8566.53988807255
1000444,P00031042,7947.996939535048
1000444,P00121342,12885.811510326745
1000445,P00368142,9802.72803683673
1000445,P00153742,7763.537480120149
1000446,P00178142,8175.414900747564
1000449,P00199442,9261.063693198072
1000449,P00123742,7276.301399025009
1000450,P00084342,6902.1245384265985
1000451,P00110742,12080.540110707389
1000453,P00229742,10140.689865026561
1000453,P00240142,8726.801231338653
1000454,P00112142,12577.680563424678
1000454,P00059442,11343.081257327973
1000454,P00124242,7436.330816309917
1000456,P00221542,8719.553049628606
1000457,P00022742,7775.241281159762
1000457,P00120742,10407.796100339187
1000457,P00002042,9995.547831577176
1000460,P00195442,9464.643561502802
1000461,P00077042,9168.553692670688
1000461,P00156542,9531.097228183253
1000461,P00118142,8371.20715303177
1000461,P00311342,5362.313891955122
1000462,P00117442,9206.999485310958
1000463,P00356742,8490.07156260495
1000464,P00256442,7924.537638023867
1000465,P00086442,10548.502895960704
1000466,P00258742,8511.990560132637
1000466,P00100642,8648.061216491435
1000466,P00086342,7560.430609953745
1000466,P00276242,7714.644020493717
1000466,P00052842,7062.127966193282
1000467,P00350942,9832.880287835074
1000468,P00087342,10689.005907043409
1000469,P00177142,8062.409721159584
1000470,P00174042,8876.246813180574
1000473,P00086042,9623.675261205573
1000474,P00034342,8920.21186091497
1000474,P00134942,9047.211140183183
1000476,P00112142,12275.653622451233
1000476,P00037142,10939.57805499056
1000476,P00311942,9898.269954967282
1000476,P00319142,9037.423775694257
1000476,P0094342,11945.119166859957
1000476,P00151042,8910.424496426043
1000477,P00278242,9947.05472407211
1000478,P00071442,5884.917897677691
1000480,P00006142,7626.861894157449
1000481,P00102142,6997.786463317889
1000482,P00184942,12382.943543329568
1000482,P00054942,8590.49864899866
1000482,P00100842,8517.927632273968
1000482,P00228042,8517.927632273968
1000482,P0094742,10248.037294960024
1000482,P00217342,9922.744888871288
1000482,P00354442,8517.927632273968
1000484,P00321942,7859.819071355538
1000498,P00071442,5680.974833183777
1000499,P00265542,8082.147020823413
1000499,P00196642,7185.015333188041
1000499,P00154242,7058.01605391983
1000500,P00205442,10061.901893416372
1000500,P00236942,5690.684554668771
1000500,P00190442,8337.034280232854
1000501,P00209742,12705.413797242649
1000505,P00073842,13226.005354164048
1000505,P00321742,11893.75911429142
1000506,P00248542,8433.962780872858
1000508,P00335242,8958.916545295455
1000508,P00226342,7119.296284571779
1000509,P00184942,12301.664345703472
1000509,P00224342,7485.088484468979
1000509,P00024742,7584.873632465431
1000510,P00057642,12887.992176106365
1000510,P00183342,11916.15125752577
1000511,P00296042,10381.087419964386
1000513,P00232842,8200.005279534884
1000516,P00224242,8221.38538625275
1000516,P00127442,12686.627303285795
1000518,P00220442,8989.88038193091
1000518,P00184042,10204.198719625912
1000518,P00150142,7911.321152483807
1000518,P00199442,8944.523496477977
1000519,P00113242,11332.202898935891
1000520,P00295942,11467.335680554366
1000522,P00282042,9349.358288085798
1000523,P00145042,10815.742822000724
1000524,P00346542,9280.006167449947
1000524,P00122442,11968.090422976486
1000524,P00043842,9617.473785911281
1000524,P00171342,5980.414895279393
1000524,P00041342,8980.96227157149
1000524,P00055642,8735.309597819616
1000529,P00110742,11793.157878259783
1000530,P00184342,7485.088484468979
1000531,P00307342,7367.652455689626
1000531,P00303242,8391.78342259321
1000531,P00214342,8319.212405868519
1000531,P00231142,8391.78342259321
1000531,P00190142,9732.135418494945
1000531,P00169442,7367.652455689626
1000531,P00103042,9714.958285375253
1000531,P00355642,4830.159255212582
1000531,P00087242,5464.5325553318435
1000533,P00010842,7752.98550868502
1000533,P00100942,8559.403425414526
1000533,P00154642,7607.843475235635
1000533,P00036842,12330.394758184682
1000533,P00221142,9828.150025653049
1000536,P00280642,7364.353863119948
1000539,P00285642,12388.82121071774
1000543,P00259342,8885.109526638782
1000543,P00057742,12499.749234648438
1000543,P00259842,12574.45846559366
1000543,P00117442,8930.466412091715
1000543,P00171342,6411.115965795844
1000543,P0096642,10376.05257759001
1000544,P00176842,6898.396422902939
1000545,P00331042,9425.083146277277
1000547,P00145442,8176.214400232047
1000548,P00116842,10999.934609110485
1000549,P00064042,10970.856725030651
1000549,P00051442,7721.417286962558
1000549,P0099442,8274.148193266541
1000549,P00174042,8881.307362114041
1000549,P00188042,8518.763826601478
1000549,P00124642,5029.710675945542
1000549,P00346542,9426.003931744373
1000549,P00124242,6742.643205511908
1000549,P00282642,8518.763826601478
1000549,P00226542,9832.867312292934
1000549,P00115142,12383.779737657078
1000550,P00289942,10427.869480206336
1000550,P00129342,12555.842565705823
1000550,P00044942,10301.835821999606
1000550,P00191042,9685.605276061518
1000550,P00261842,10093.505697027014
1000550,P00093642,8697.75981752028
1000550,P00115942,8217.59992794099
1000551,P00112442,8438.866558846326
1000551,P00052542,7731.922242002374
1000552,P00264042,9832.166050965569
1000552,P00155442,13110.303761575371
1000552,P00198742,12434.850004444237
1000555,P00148642,10449.772078574291
1000556,P00233742,9815.078291215881
1000563,P00233642,9910.034550261116
1000563,P00079742,12018.899260517948
1000564,P00224042,8397.938081353608
1000566,P00216742,8593.269757758733
1000566,P00302042,8593.269757758733
1000566,P00111042,5421.403257162428
1000566,P00282042,8729.340414117532
1000566,P00159842,10007.158391446641
1000567,P00044242,11548.300114132056
1000569,P00031842,11618.93709389712
1000570,P00201042,7573.214139097776
1000571,P00100442,11157.036599497058
1000574,P00000142,10638.157979169946
1000575,P00117942,8967.39385885132
1000576,P00010942,11091.586345252965
1000577,P00192842,8710.481672538019
1000579,P00223142,9165.87476644511
1000580,P00120742,10670.019636827095
1000580,P00228442,10411.984778605056
1000583,P00351342,11684.494340925869
1000583,P00109242,9262.272308197451
1000583,P00244042,11536.041500096904
1000584,P00057742,12026.02694261105
1000585,P00361942,11893.221295630046
1000587,P00034842,9067.530939589706
1000587,P00030442,8940.531660321494
1000588,P00110742,10878.762852994778
1000588,P00058142,10856.343670372546
1000588,P00173042,8378.073681088546
1000588,P00142042,7452.69082176448
1000588,P00126042,7579.690101032691
1000590,P00018542,5313.631557580842
1000591,P00112142,12497.237560126092
1000591,P00015742,8497.635133981643
1000593,P00366542,8999.091502468198
1000594,P00344442,10990.14075513675
1000594,P00083342,10990.14075513675
1000595,P00141842,8652.53637233853
1000597,P00351042,9263.623471130135
1000601,P00259142,8304.829678603324
1000601,P00156742,9546.880667778554
1000602,P00246342,7351.7099606819265
1000603,P00223942,8714.875233401852
1000603,P00187842,10056.192850365065
1000604,P00208742,13101.268285001184
1000605,P00173042,8552.244753481516
1000608,P00174442,8998.721008416649
1000610,P00102642,10557.99263106503
1000610,P00065042,8968.230053178831
1000611,P00303142,9237.366599582281
1000612,P00119142,11947.5886942561
1000615,P00052842,8113.365866575985
1000620,P00034742,11023.46363566765
1000620,P00295842,8445.337079031746
1000620,P00070742,8372.766062307051
1000623,P00366542,9192.131637992965
1000623,P00370642,8385.713721263459
1000623,P00370342,8240.571687814074
1000625,P00129542,7963.741310060905
1000625,P00126042,7963.741310060905
1000627,P00361842,6379.882670257555
1000627,P00363742,9406.607137404477
1000628,P00289942,10174.968122050157
1000631,P00189342,9297.489803474342
1000631,P00255742,9968.14861195595
1000631,P00121342,13283.744424087148
1000631,P00101442,10321.620770377926
1000635,P00366542,9633.121095531347
1000635,P00367042,8681.561145352454
1000635,P00336042,9741.977620618385
1000637,P00102642,10662.514602218896
1000637,P00302142,9063.68064724211
1000637,P00282442,11681.40351961994
1000637,P00058142,11388.774266403072
1000639,P00265742,9184.762390886523
1000639,P00221342,11105.059424363997
1000639,P00006142,8124.345915620592
1000641,P00021742,8053.138577033014
1000643,P00278642,9090.532640960344
1000645,P00286342,8084.574422527374
1000646,P00111942,8487.43292522525
1000646,P00114942,13064.842174724912
1000646,P00346142,10689.59672146149
1000646,P00145442,8469.290171044076
1000647,P00240242,12716.74407783464
1000647,P00042942,10341.498624571219
1000648,P00237542,12136.064422194713
1000648,P00338542,9624.748312572492
1000651,P00042742,9084.836640976146
1000651,P00124742,7517.046144859166
1000651,P00115642,8133.276690797255
1000651,P00246742,7190.788117708949
1000654,P00177842,8508.470315182663
1000654,P00051642,8508.470315182663
1000654,P00000642,13158.450581407018
1000654,P00354942,8508.470315182663
1000659,P00114142,7724.683789376333
1000662,P00249642,9406.531416910848
1000662,P00063342,11349.766153219025
1000666,P00303742,7599.768828282084
1000666,P00216542,7599.768828282084
1000667,P00180342,7295.785004104023
1000669,P00250542,9282.755396427534
1000669,P00155242,11372.304759344144
1000673,P00351142,12498.16226383373
1000673,P00118942,7681.586402599238
